folder	filename	path	width	height	xmin	ymin	xmax	ymax	name
images	28680098_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28680098_aug.jpg	1626	1204	544	486	778	719	Carnivora
images	24921228_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24921228_aug.jpg	2568	3520	0	78	2568	2755	Carnivora
images	27060082_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27060082_aug.jpg	2090	1555	101	0	1966	1555	Carnivora
images	26885745_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26885745_aug.jpg	3859	2577	1668	664	2626	1622	Carnivora
images	13160151_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13160151_aug.jpg	727	475	70	0	646	475	Carnivora
images	25795408_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25795408_aug.jpg	2852	1668	0	0	2852	1668	Carnivora
images	24979902_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24979902_aug.jpg	2410	1605	466	59	1855	1448	Carnivora
images	24979416_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24979416_aug.jpg	997	749	53	0	861	749	Carnivora
images	26855077_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26855077_aug.jpg	2989	2020	0	0	2989	2020	Carnivora
images	27776688_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27776688_aug.jpg	2834	4281	0	0	2633	2663	Carnivora
images	27694942_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27694942_aug.jpg	1578	1176	125	49	1222	1147	Carnivora
images	26870121_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26870121_aug.jpg	2219	1528	149	0	2192	1528	Carnivora
images	27147230_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27147230_aug.jpg	766	1120	0	15	766	955	Carnivora
images	26886978_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26886978_aug.jpg	772	641	0	0	772	641	Carnivora
images	31618347_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31618347_aug.jpg	1006	754	0	0	810	754	Carnivora
images	19888519_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19888519_aug.jpg	288	171	0	0	288	171	Carnivora
images	24892991_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24892991_aug.jpg	3180	2078	289	0	2833	2078	Carnivora
images	27736330_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27736330_aug.jpg	2898	2549	334	196	2386	2248	Carnivora
images	27761426_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27761426_aug.jpg	4300	3210	0	0	4300	3210	Carnivora
images	25610612_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25610612_aug.jpg	2984	1946	385	0	2645	1946	Carnivora
images	28601442_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28601442_aug.jpg	2032	1507	965	221	1937	1193	Carnivora
images	31618089_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31618089_aug.jpg	1807	2761	0	0	1807	2110	Carnivora
images	26804374_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26804374_aug.jpg	945	550	191	0	871	550	Carnivora
images	24906058_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24906058_aug.jpg	5154	3426	357	0	4685	3426	Carnivora
images	27438240_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27438240_aug.jpg	1013	680	575	52	766	243	Carnivora
images	24927647_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24927647_aug.jpg	2027	1518	610	263	1551	1204	Carnivora
images	34235627_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34235627_aug.jpg	1746	1268	183	0	1488	1268	Carnivora
images	27043711_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27043711_aug.jpg	779	552	63	0	694	552	Carnivora
images	19089547_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19089547_aug.jpg	546	414	95	0	535	406	Carnivora
images	26844880_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26844880_aug.jpg	935	486	0	108	155	322	Carnivora
images	27081736_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27081736_aug.jpg	2286	1673	265	0	2001	1673	Carnivora
images	26807995_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26807995_aug.jpg	426	305	0	0	426	305	Carnivora
images	26792123_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26792123_aug.jpg	2114	1597	0	0	1974	1597	Carnivora
images	30296011_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30296011_aug.jpg	1894	1063	0	261	339	629	Carnivora
images	29703262_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29703262_aug.jpg	1348	889	147	0	1106	889	Carnivora
images	26788273_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26788273_aug.jpg	1197	538	296	0	1019	538	Carnivora
images	24916404_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24916404_aug.jpg	409	629	0	6	409	500	Carnivora
images	25785070_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25785070_aug.jpg	1019	630	0	0	650	630	Carnivora
images	29286277_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29286277_aug.jpg	2827	4040	0	717	2827	3587	Carnivora
images	19088183_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19088183_aug.jpg	548	401	73	0	487	401	Carnivora
images	25352034_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25352034_aug.jpg	887	582	404	155	499	248	Carnivora
images	29707341_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29707341_aug.jpg	4313	2581	532	0	3261	2581	Carnivora
images	29210560_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29210560_aug.jpg	2397	3632	0	0	2397	2578	Carnivora
images	29707196_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29707196_aug.jpg	4297	2571	436	0	3360	2571	Carnivora
images	27069047_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27069047_aug.jpg	537	293	0	0	537	293	Carnivora
images	23275850_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23275850_aug.jpg	678	506	183	4	664	486	Carnivora
images	34103091_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34103091_aug.jpg	1982	1317	405	0	1715	1300	Carnivora
images	27165125_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27165125_aug.jpg	3582	2683	158	0	3340	2683	Carnivora
images	25276725_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25276725_aug.jpg	915	620	148	0	592	620	Carnivora
images	27237997_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27237997_aug.jpg	2620	1997	270	0	2421	1997	Carnivora
images	25595506_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25595506_aug.jpg	1838	1349	175	0	1612	1349	Carnivora
images	28677659_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28677659_aug.jpg	1764	1172	585	292	1323	1032	Carnivora
images	31811388_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31811388_aug.jpg	1968	1182	0	0	1277	1179	Carnivora
images	26837048_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26837048_aug.jpg	2041	1521	756	334	1490	1068	Carnivora
images	24978558_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24978558_aug.jpg	3025	2063	0	0	3025	2063	Carnivora
images	27814488_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27814488_aug.jpg	3872	2575	567	0	3627	2575	Carnivora
images	29200419_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29200419_aug.jpg	2162	1201	428	0	2043	1201	Carnivora
images	21947385_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21947385_aug.jpg	1026	761	219	0	893	648	Carnivora
images	21937418_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21937418_aug.jpg	3053	2024	0	0	3053	2024	Carnivora
images	12507705_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12507705_aug.jpg	755	496	312	0	621	496	Carnivora
images	21947934_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/21947934_aug.jpg	4000	2650	0	0	4000	2650	Carnivora
images	15998209_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/15998209_aug.jpg	754	504	215	0	670	417	Carnivora
images	26884961_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26884961_aug.jpg	2791	1741	516	0	2339	1741	Carnivora
images	27230081_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27230081_aug.jpg	2048	3174	254	686	1873	2306	Carnivora
images	12524131_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12524131_aug.jpg	749	488	46	0	563	488	Carnivora
images	24959374_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24959374_aug.jpg	2032	1351	0	0	2032	1351	Carnivora
images	26906974_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26906974_aug.jpg	353	82	31	0	160	82	Carnivora
images	13464854_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/13464854_aug.jpg	689	516	84	32	512	460	Carnivora
images	27291540_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27291540_aug.jpg	4877	3288	517	0	3989	3288	Carnivora
images	27191158_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27191158_aug.jpg	2281	1707	180	0	2122	1707	Carnivora
images	34111285_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34111285_aug.jpg	1588	1174	279	0	1526	1150	Carnivora
images	24875421_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24875421_aug.jpg	632	367	14	0	509	367	Carnivora
images	25690300_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25690300_aug.jpg	1126	820	0	0	1126	707	Carnivora
images	27064309_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27064309_aug.jpg	1255	764	0	0	1255	764	Carnivora
images	25575900_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25575900_aug.jpg	1174	749	105	0	1050	749	Carnivora
images	12529909_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12529909_aug.jpg	758	501	121	12	598	489	Carnivora
images	31486689_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31486689_aug.jpg	1340	1063	305	151	1049	894	Carnivora
images	27807450_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27807450_aug.jpg	1263	872	14	0	809	769	Carnivora
images	26801350_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26801350_aug.jpg	417	326	0	0	417	326	Carnivora
images	27052782_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27052782_aug.jpg	651	415	165	0	640	415	Carnivora
images	29868746_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29868746_aug.jpg	2981	1995	0	0	2007	1995	Carnivora
images	16889644_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/16889644_aug.jpg	747	499	257	199	539	481	Carnivora
images	31918437_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31918437_aug.jpg	1002	757	420	334	631	545	Carnivora
images	19171020_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19171020_aug.jpg	625	447	0	0	585	447	Carnivora
images	26928973_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26928973_aug.jpg	3246	2428	1153	966	1914	1728	Carnivora
images	26863695_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26863695_aug.jpg	3885	2599	0	0	3885	2599	Carnivora
images	24899927_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24899927_aug.jpg	1796	2762	196	1004	1011	1819	Carnivora
images	19171028_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19171028_aug.jpg	617	462	61	0	555	462	Carnivora
images	25807771_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25807771_aug.jpg	2034	1628	35	0	1434	1628	Carnivora
images	26904195_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26904195_aug.jpg	785	522	227	0	773	522	Carnivora
images	26894860_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26894860_aug.jpg	5167	3438	0	0	5167	3438	Carnivora
images	25205330_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25205330_aug.jpg	885	578	247	0	866	578	Carnivora
images	26793672_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26793672_aug.jpg	278	212	20	0	255	212	Carnivora
images	27306649_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27306649_aug.jpg	1545	1110	118	274	758	913	Carnivora
images	27057953_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27057953_aug.jpg	300	273	34	30	276	272	Carnivora
images	26781114_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26781114_aug.jpg	424	285	26	0	420	285	Carnivora
images	27077854_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27077854_aug.jpg	2623	1753	209	0	2534	1753	Carnivora
images	27824953_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27824953_aug.jpg	5167	3440	2090	0	4604	3440	Carnivora
images	34078725_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34078725_aug.jpg	1512	2035	158	458	1467	1768	Carnivora
images	27694430_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27694430_aug.jpg	699	456	0	0	454	456	Carnivora
images	27077534_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27077534_aug.jpg	2537	1696	371	95	1777	1501	Carnivora
images	26814811_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26814811_aug.jpg	1987	1253	267	0	1759	1253	Carnivora
images	12524118_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12524118_aug.jpg	492	763	0	105	492	757	Carnivora
images	27815191_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27815191_aug.jpg	2460	1734	0	0	1689	1734	Carnivora
images	27341694_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27341694_aug.jpg	3483	2320	1092	0	3072	1919	Carnivora
images	26850900_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26850900_aug.jpg	1045	686	376	181	656	461	Carnivora
images	12524076_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12524076_aug.jpg	752	493	101	0	570	449	Carnivora
images	27147377_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27147377_aug.jpg	510	249	199	0	487	249	Carnivora
images	28689888_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28689888_aug.jpg	3192	2122	364	0	2881	2122	Carnivora
images	27159884_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27159884_aug.jpg	2740	1626	961	0	2645	1626	Carnivora
images	26780607_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26780607_aug.jpg	635	378	0	0	635	378	Carnivora
images	27823168_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27823168_aug.jpg	4785	3190	228	0	4040	3190	Carnivora
images	24861877_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24861877_aug.jpg	550	779	0	56	550	634	Carnivora
images	19089821_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19089821_aug.jpg	548	412	237	94	439	296	Carnivora
images	25618001_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25618001_aug.jpg	331	428	0	45	331	387	Carnivora
images	34013079_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34013079_aug.jpg	586	372	69	0	535	372	Carnivora
images	24964028_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24964028_aug.jpg	2150	3249	191	1243	1385	2438	Carnivora
images	28669786_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28669786_aug.jpg	773	516	0	0	773	516	Carnivora
images	27715342_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27715342_aug.jpg	1913	1186	237	0	1732	1186	Carnivora
images	31734967_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31734967_aug.jpg	4302	2649	0	0	3031	2649	Carnivora
images	25720791_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25720791_aug.jpg	1502	581	335	0	851	581	Carnivora
images	25665192_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25665192_aug.jpg	583	378	95	0	472	378	Carnivora
images	27380231_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27380231_aug.jpg	4313	2569	962	0	3356	2234	Carnivora
images	27710069_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27710069_aug.jpg	3183	2322	281	0	2833	2313	Carnivora
images	24886504_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24886504_aug.jpg	1247	698	426	357	556	487	Carnivora
images	26810887_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26810887_aug.jpg	498	300	52	0	464	300	Carnivora
images	23099729_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23099729_aug.jpg	760	487	199	0	624	487	Carnivora
images	30073445_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30073445_aug.jpg	4308	3214	0	0	3727	3214	Carnivora
images	25773194_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25773194_aug.jpg	3659	2770	594	0	3500	2770	Carnivora
images	26532203_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26532203_aug.jpg	1571	1150	217	0	1401	1150	Carnivora
images	22666314_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/22666314_aug.jpg	2037	1354	369	0	1731	1353	Carnivora
images	27077849_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27077849_aug.jpg	220	161	62	39	169	145	Carnivora
images	12526719_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12526719_aug.jpg	750	495	18	0	642	495	Carnivora
images	33831421_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33831421_aug.jpg	1521	2032	90	413	1401	1723	Carnivora
images	27761719_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27761719_aug.jpg	3177	2093	255	0	2429	2093	Carnivora
images	19888473_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19888473_aug.jpg	1747	1072	0	0	1747	1072	Carnivora
images	33571136_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33571136_aug.jpg	364	228	93	11	292	210	Carnivora
images	2005702_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2005702_aug.jpg	691	453	300	102	606	407	Carnivora
images	31718846_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31718846_aug.jpg	1809	1949	0	0	1809	1823	Carnivora
images	26087305_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26087305_aug.jpg	629	404	84	0	282	186	Carnivora
images	27250493_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27250493_aug.jpg	994	765	85	0	768	765	Carnivora
images	24989069_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24989069_aug.jpg	3492	2319	951	93	3033	2174	Carnivora
images	24881038_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24881038_aug.jpg	3042	2158	350	0	2476	2096	Carnivora
images	30073478_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30073478_aug.jpg	4297	3228	0	0	3394	3228	Carnivora
images	27703908_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27703908_aug.jpg	1687	1110	65	0	1442	1110	Carnivora
images	29956367_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29956367_aug.jpg	1347	2043	0	0	1347	2043	Carnivora
images	25683678_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25683678_aug.jpg	2319	1776	521	0	2056	1776	Carnivora
images	28721114_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28721114_aug.jpg	2031	1455	0	0	2031	1455	Carnivora
images	25658378_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25658378_aug.jpg	2992	1956	0	273	847	1254	Carnivora
images	27721735_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27721735_aug.jpg	1006	659	89	0	739	659	Carnivora
images	26904384_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26904384_aug.jpg	789	507	181	0	743	507	Carnivora
images	26787255_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26787255_aug.jpg	477	283	88	0	404	283	Carnivora
images	23570086_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/23570086_aug.jpg	2027	1520	0	61	1281	1354	Carnivora
images	25661983_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25661983_aug.jpg	771	512	142	113	517	488	Carnivora
images	2005690_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2005690_aug.jpg	686	450	0	0	686	450	Carnivora
images	17427195_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/17427195_aug.jpg	886	481	209	0	773	481	Carnivora
images	27715369_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27715369_aug.jpg	696	401	35	0	505	401	Carnivora
images	27380020_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27380020_aug.jpg	4306	2571	1250	0	3965	2567	Carnivora
images	29205006_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/29205006_aug.jpg	2294	1506	462	0	2146	1506	Carnivora
images	28667001_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/28667001_aug.jpg	2253	1681	541	593	1157	1209	Carnivora
images	31493990_aug.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31493990_aug.jpg	2254	1691	0	0	1949	1691	Carnivora
images	27751384.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27751384.jpg	1058	750	149.9186	0	899.7232	749.8046	Carnivora
images	26812516.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26812516.jpg	1160	882	264.828	0	1145.268	880.44	Carnivora
images	33998959.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/33998959.jpg	600	391	108	11.73	486	389.73	Carnivora
images	26790609.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26790609.jpg	4240	2822	1057.88	0	3871.544	2813.664	Carnivora
images	2005768.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2005768.jpg	700	454	105	54.48	497	446.48	Carnivora
images	27188621.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27188621.jpg	2460	2216	270.6	480.2072	2004.9	2214.5072	Carnivora
images	26784124.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26784124.jpg	480	733	2.016	87.5202	480	565.5042	Carnivora
images	27692022.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27692022.jpg	964	644	185.9556	3.6064	824.4128	642.0636	Carnivora
images	27692942.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27692942.jpg	1193	768	243.2527	0	1009.3973	766.1446	Carnivora
images	27707819.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27707819.jpg	660	458	151.338	0	609.114	457.776	Carnivora
images	34006949.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34006949.jpg	600	782	312	140.76	510	338.76	Carnivora
images	24930636.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24930636.jpg	1867	2800	7.8414	365.68	1859.3453	2217.1839	Carnivora
images	25784667.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25784667.jpg	3000	2000	350.1	0	2344.5	1994.4	Carnivora
images	25593122.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25593122.jpg	600	520	138	83.2	552	497.2	Carnivora
images	26864505.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26864505.jpg	623	386	232.0818	0	605.1921	386	Carnivora
images	31968955.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/31968955.jpg	1024	768	235.52	99.84	870.4	734.72	Carnivora
images	34019809.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/34019809.jpg	600	400	252	140	444	332	Carnivora
images	26882739.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26882739.jpg	3072	2304	358.5024	0	2656.0512	2297.5488	Carnivora
images	25638540.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25638540.jpg	350	247	169.015	32.9992	325.01	188.9942	Carnivora
images	27689810.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27689810.jpg	1897	1266	439.9143	140.6526	1516.8412	1217.5795	Carnivora
images	2005850.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/2005850.jpg	580	520	105.328	117	435.754	447.426	Carnivora
images	26917633.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26917633.jpg	1671	1263	242.295	0	1453.4358	1263	Carnivora
images	26930157.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26930157.jpg	3264	2448	530.4	0	2971.5456	2441.1456	Carnivora
images	26087283.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/26087283.jpg	640	426	55.616	0	293.376	237.76	Carnivora
images	27842581.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/27842581.jpg	2905	1936	419.482	0	2350.726	1936	Carnivora
images	30150983.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/30150983.jpg	1024	768	2.1504	2.1504	768	768	Carnivora
images	10108666.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/10108666.jpg	800	536	113.2	105.6992	530.32	522.8192	Carnivora
images	12527431.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/12527431.jpg	768	512	125.184	7.1168	622.9248	504.8576	Carnivora
images	24861876.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/24861876.jpg	1000	789	212.7	181.9434	706.1	675.3434	Carnivora
images	32356173.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/32356173.jpg	1700	1134	204	0	1326	1122	Carnivora
images	25603626.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/25603626.jpg	2101	1502	266.827	54.2222	1617.5599	1404.9551	Carnivora
images	19192403.jpg	content/drive/My Drive/fall19_smithsonian_informatics/train/images/19192403.jpg	640	426	237.76	0	583.168	345.408	Carnivora
