identifier	taxonID	type	format	description	accessURI	furtherInformationURL	language	UsageTerms	Owner	agentID
3a915752171b90ee16bd876e98b4596b	d284416b55b6cd52e7dd5b137e551e8e	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Penium polymorphum var. polymorphum Scale bar indicates 25 µm. Sample from Bog Waasenmoos Pass Thurn near Mittersil, Tyrol, Austria. Sampling date 10/2019. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Waasenmoos Pass Thurn near Mittersil (Tyrol, Austria) Latitude: 47.30234117 Longitude: 12.41751194 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Waasenmoos bei Pass Thurn Nähe Mittersil, Tirol. Datum der Aufsammlung: 10/2019. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penium-polymorphum-var-polymorphum-040-200-2-B090576-593-transversal4-WPT_NEW.jpg	http://www.protisten.de/gallery-ALL/1873-Penium-polymorphum-var-polymorphum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
e99652efa4aaec7e6a3acb8ba4f29fbb	d284416b55b6cd52e7dd5b137e551e8e	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Penium polymorphum var. polymorphum Scale bar indicates 25 µm. Sample from Bog Waasenmoos Pass Thurn near Mittersil, Tyrol, Austria. Sampling date 10/2019. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Waasenmoos Pass Thurn near Mittersil (Tyrol, Austria) Latitude: 47.30234117 Longitude: 12.41751194 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Waasenmoos bei Pass Thurn Nähe Mittersil, Tirol. Datum der Aufsammlung: 10/2019. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penium-polymorphum-var-polymorphum-040-200-2-B090576-593-transversal3-WPT_NEW.jpg	http://www.protisten.de/gallery-ALL/1874-Penium-polymorphum-var-polymorphum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
613969257a2b806c01822cf0a421b760	d284416b55b6cd52e7dd5b137e551e8e	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Penium polymorphum var. polymorphum Scale bar indicates 25 µm. Sample from Bog Waasenmoos Pass Thurn near Mittersil, Tyrol, Austria. Sampling date 10/2019. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Waasenmoos Pass Thurn near Mittersil (Tyrol, Austria) Latitude: 47.30234117 Longitude: 12.41751194 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Waasenmoos bei Pass Thurn Nähe Mittersil, Tirol. Datum der Aufsammlung: 10/2019. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penium-polymorphum-var-polymorphum-040-200-2-B090576-593-transversal2-WPT_NEW.jpg	http://www.protisten.de/gallery-ALL/1875-Penium-polymorphum-var-polymorphum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
fcd712a5d162a4ec36460b79a8e8c387	d284416b55b6cd52e7dd5b137e551e8e	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Penium polymorphum var. polymorphum Scale bar indicates 25 µm. Sample from Bog Waasenmoos Pass Thurn near Mittersil, Tyrol, Austria. Sampling date 10/2019. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Waasenmoos Pass Thurn near Mittersil (Tyrol, Austria) Latitude: 47.30234117 Longitude: 12.41751194 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Waasenmoos bei Pass Thurn Nähe Mittersil, Tirol. Datum der Aufsammlung: 10/2019. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penium-polymorphum-var-polymorphum-040-200-2-B090576-593-transversal1-WPT_NEW.jpg	http://www.protisten.de/gallery-ALL/1876-Penium-polymorphum-var-polymorphum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
03e930c623f8b160f13accec08549b71	4a235905f15705f2bc6662c287de72e4	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Penium spirostriolatum Scale bar indicates 50 µm. Sample from a small wetland near Schladming (northern alpine region of Austria near Salzburg). Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland near Schladming (Austria) Latitude: 47.37386 Longitude: 13.823016 Der Messbalken markiert eine Länge von 50 µm. Probe aus einer Wiesenvernässung nahe Schladming/Österreich. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Penium-spirostriolatum-040-100-P9085254-261-SLA_NEW.jpg	http://www.protisten.de/gallery-ALL/1877-Penium-spirostriolatum.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
35e8dc97d568e3226c55be64f25ada63	54216cd74246ec0e277a4ec89ec666ce	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Peranema spec. Scale bar indicates 25 µm. Sample from the pond Hegne Moor situated in the vicinity of Lake Constance. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Hegne Moor near Lake Constance (Germany) Latitude: 47.718106 Longitude: 9.093974 Der Messbalken markiert eine Länge von 25 µm. Probe aus dem Simmelried nahe Konstanz. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Peranema-025-200-PA024124-SIM_NEW.jpg	http://www.protisten.de/gallery-ALL/1878-Peranema-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
4ca14a4fdb62a0a1b6b1e8e71ca7c38c	284c58591815defdd4448f2c2d712b2b	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Peridinium spec. The specimen was gathered in ponds near Hausen (Hessisch Lichtenau , Germany). Copyright Winfried Hölz, Hausen, Germany.Images were taken using Zeiss Axioskop with DSLR.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Ponds near Hausen (Hessisch Lichtenau , Germany) Latitude: 51.21453 Longitude: 9.868894 Probe aus Gewässern nahe Hausen (Hessisch Lichtenau).Copyright Winfried Hölz, Hausen. Mikrotechnik: Zeiss Axioskop, Kamera: DSLR. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Peridinium2a_NEW.jpg	http://www.protisten.de/gallery-ALL/1879-Peridinium-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
10c31a8f4ce10805222045340b06504b	284c58591815defdd4448f2c2d712b2b	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Peridinium spec. Scale bar indicates 25 µm. Sample from a wetland at the Pillersee (Tyrol, Austria). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Wetland at the Pillersee (Tyrol, Austria) Latitude: 47.531785 Longitude: 12.573095 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus einer Feuchtwiese beim Pillersee in Tirol. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Peridinium-040-100-P6111645-653-PIL_NEW.jpg	http://www.protisten.de/gallery-ALL/1880-Peridinium-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
81b8ca37aab4e95635c03bd83af82cef	284c58591815defdd4448f2c2d712b2b	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Peridinium spec. Cyst. Scale bar indicates 25 µm. Sample from a wetland at the Pillersee (Tyrol, Austria). The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Universal with Olympus C7070 CCD camera.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Bog Hegne Moor near Lake Constance (Germany) Latitude: 47.718106 Longitude: 9.093974 Zyste. Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 25 µm. Probe aus einer Feuchtwiese beim Pillersee in Tirol. Mikrotechnik: Zeiss Universal, Kamera: Olympus C7070. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Peridinium-Cyste-025-200-PA013903-SIM_NEW.jpg	http://www.protisten.de/gallery-ALL/1881-Peridinium-spec.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
c8b594693797a7c52d375a94d1ad409c	daae899775f1467351ff356570cf98a1	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus elegans The specimen was gathered in ponds near Hausen (Hessisch Lichtenau , Germany). Copyright Winfried Hölz, Hausen, Germany.Images were taken using Zeiss Axioskop with DSLR.Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Ponds near Hausen (Hessisch Lichtenau , Germany) Latitude: 51.21453 Longitude: 9.868894 Probe aus Gewässern nahe Hausen (Hessisch Lichtenau).Copyright Winfried Hölz, Hausen. Mikrotechnik: Zeiss Axioskop, Kamera: DSLR. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-elegans-WHH_NEW.jpg	http://www.protisten.de/gallery-ALL/1882-Phacus-elegans.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
48ca3acf6c460fd78729140846d2c05a	869e53a8b28007e67b70351604c85763	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus hamatus Scale bar indicates 50 µm. The specimen was gathered in the wetlands of Nationalpark Unteres Odertal (100 km north east of Berlin). Sampling date 5/2019. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Creek in Oder valley 100 km north east of Berlin (Germany) Latitude: 53.135032 Longitude: 14.348738 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus einem Feuchtbiotop im Nationalpark Unteres Odertal auf halber Strecke zwischen Schwedt und Gartz. Datum der Aufsammlung: 7/2019. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-hamatus-025-100-6018956-ODB_NEW.jpg	http://www.protisten.de/gallery-ALL/1883-Phacus-hamatus.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
2a928167102605bce0e5509e1463e100	ff50f8c2175c09f945a956bda4cbb689	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus helikoides Scale bar indicates 100 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 7/2018. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Der Messbalken markiert eine Länge von 100 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 7/2018. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-helikoides-010-200-2-7062161-167-ASW_NEW.jpg	http://www.protisten.de/gallery-ALL/1884-Phacus-helikoides.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
3ce1fbbfd7eb465e08f56ece3675c80b	ff50f8c2175c09f945a956bda4cbb689	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus helikoides Scale bar indicates 100 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 7/2018. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Der Messbalken markiert eine Länge von 100 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 7/2018. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-helikoides-010-200-2-7062168-174-ASW_NEW.jpg	http://www.protisten.de/gallery-ALL/1885-Phacus-helikoides.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
8c04fea9c1f3afa599bc8a4f1a339180	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Scale bar indicates 50 µm. The specimen was gathered in the wetlands of Nationalpark Unteres Odertal (100 km north east of Berlin). Sampling date 5/2019. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioplan with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Creek in Oder valley 100 km north east of Berlin (Germany) Latitude: 53.135032 Longitude: 14.348738 Multiebenen-Abbildung, manuell gestapelt. Der Messbalken markiert eine Länge von 50 µm. Probe aus einem Feuchtbiotop im Nationalpark Unteres Odertal auf halber Strecke zwischen Schwedt und Gartz. Datum der Aufsammlung: 7/2019. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-100-6018904-ODB_NEW.jpg	http://www.protisten.de/gallery-ALL/1886-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
a57d08baf3c0bfda7310d446fadc4b84	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Optical sections using DIC: Red eye spot, paramylon body, contractile vacuole, fragmented during inflation, nucleus, disc-shaped chloroplast . Please press the MORE button for skipping to the annotated version.Scale bar indicates 25 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 06/2022. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Optische Schnitte mittels DIC: Roter Augenfleck, Paramylonkörper, kontraktile Vakuole, während der Diastole fragmentiert, Zellkern, scheibenförmiger Chloroplast. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen.Der Messbalken markiert eine Länge von 25 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 06/2022. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-125-2-06156967-993-1-Transversal-ASW_NEW.jpg	http://www.protisten.de/gallery-ALL/1887-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
4f38068ebf9cc59b4d346e680dff3a22	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Optical sections using DIC: Red eye spot, paramylon body (arrow), contractile vacuole, fragmented during inflation (arrowhead), nucleus (double arrowhead), disc-shaped chloroplast (double headed arrow). Scale bar indicates 25 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 06/2022. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Optische Schnitte mittels DIC: Roter Augenfleck, Paramylonkörper (Pfeil), kontraktile Vakuole, während der Diastole fragmentiert (Pfeilspitze), Zellkern (Doppelpfeilspitze), scheibenförmiger Chloroplast (Doppelköpfiger Pfeil). Der Messbalken markiert eine Länge von 25 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 06/2022. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-125-2-06156967-993-1-Transversal-ASW-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/1888-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
14d8c30f98d1e12c0fb7df07f3f48628	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Top view: Red eye spot, paramylon body, contractile vacuole, fragmented during inflation, disc-shaped chloroplast. Please press the MORE button for skipping to the annotated version.Scale bar indicates 25 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 06/2022. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Draufsicht: Roter Augenfleck, Paramylonkörper, kontraktile Vakuole, während der Diastole fragmentiert, scheibenförmiger Chloroplast. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen.Der Messbalken markiert eine Länge von 25 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 06/2022. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-125-2-06156967-993-2-Top-ASW_NEW.jpg	http://www.protisten.de/gallery-ALL/1889-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
2e4c5ddc909daf0a7ae17240931e8e76	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Top view: Red eye spot, paramylon body (arrow), contractile vacuole, fragmented during inflation (arrowhead), disc-shaped chloroplast (double headed arrow). Scale bar indicates 25 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 06/2022. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Draufsicht: Roter Augenfleck, Paramylonkörper (Pfeil), kontraktile Vakuole, während der Diastole fragmentiert (Pfeilspitze), scheibenförmiger Chloroplast (Doppelköpfiger Pfeil). Der Messbalken markiert eine Länge von 25 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 06/2022. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-125-2-06156967-993-2-Top-ASW-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/1890-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
7dd017d5f1ca5f19babbf8fd6ca036aa	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Fully inflated contractile vacuole: Optical section showing red eye spot, paramylon body, contractile vacuole, disc-shaped chloroplast. Please press the MORE button for skipping to the annotated version.Scale bar indicates 25 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 06/2022. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Vollständig gefüllte kontraktile Vakuole: Optischer Schnitt mit rotem Augenfleck, Paramylonkörper, kontraktiler Vakuole, scheibenförmigem Chloroplasten. Bitte drücken Sie die Schaltfläche MORE, um zur kommentierten Version zu gelangen.Der Messbalken markiert eine Länge von 25 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 06/2022. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-200-2-06156994-7025-1-kV-ASW_NEW.jpg	http://www.protisten.de/gallery-ALL/1891-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
57bfd8d651e279d864dd7bf368fd6294	1689f626f6df3c014ecbcea18cc8a1bc	http://purl.org/dc/dcmitype/StillImage	image/jpeg	Phacus longicauda Fully inflated contractile vacuole: Optical section showing red eye spot, paramylon body (arrow), contractile vacuole (arrowhead), disc-shaped chloroplast (arrow with double head). Scale bar indicates 25 µm. The specimen was gathered in a pond in the forest of Altenholz-Stift near Kiel. Sampling date 06/2022. The image was built up using several photomicrographic frames with manual stacking technique. Images were taken using Zeiss Axioskop with Olympus OM-D M5 MKII. Image under Creative Commons License V 3.0 (CC BY-NC-SA). Place name: Pond in the forest of Altenholz-Stift (Schleswig-Holstein, Germany) Latitude: 54.384913 Longitude: 10.125691 Vollständig gefüllte kontraktile Vakuole: Optischer Schnitt mit rotem Augenfleck, Paramylonkörper (Pfeil), kontraktiler Vakuole (Pfeilspitze), scheibenförmigem Chloroplasten (Pfeil mit Doppelkopf). Der Messbalken markiert eine Länge von 25 µm. Die Probe wurde in einem Waldteich bei Altenholz-Stift (nahe Kiel) gesammelt. Datum der Aufsammlung: 06/2022. Mikrotechnik: Zeiss Axioplan, Kamera: Olympus OM-D M5 MKII. Creative Commons License V 3.0 (CC BY-NC-SA). For permission to use of (high-resolution) images please contact postmaster@protisten.de.	https://www.protisten.de/gallery-ARCHIVE/pics/Phacus-longicauda-040-200-2-06156994-7025-1-kV-ASW-mark_NEW.jpg	http://www.protisten.de/gallery-ALL/1892-Phacus-longicauda.html	en	http://creativecommons.org/licenses/by-nc-sa/3.0/	Wolfgang Bettighofer	ac4d454fdea0828ea7067cdd85b82cc2
