Taxon ID	Ancestry	Scientific Name	Author Name
6271242	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Iphiona	Iphiona scabra	DC.
6178693	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Galatella	Galatella sedifolia	L.
6273536	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Olearia	Olearia glutinosa	Lindl.
6273465	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Olearia	Olearia ballii	F. Muell.
6273457	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Olearia	Olearia astroloba	Lander; N. G. Walsh
6273601	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Olearia	Olearia mooneyi	F. Muell.
6235646	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Leptinella	Leptinella plumosa	
6275330	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae	Pleurocarpaea	
5125161	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Rhaponticum	Rhaponticum carthamoides	Willd.
469357	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Bidens	Bidens laevis	L.
487505	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Hazardia	Hazardia orcuttii	A. Gray
17015805	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae	Nephrotheca	
467447	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Coreopsis	Coreopsis maritima	Nutt.
467672	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Coreopsis	Coreopsis gigantea	Kellogg
581888	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Iva	Iva frutescens	L.
6177436	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Aster	Aster amellus	
469161	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Baccharis	Baccharis douglasii	DC.
469156	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Baccharis	Baccharis halimifolia	
468890	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Eupatorium	Eupatorium capillifolium	Lam.
467678	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea solstitialis	
6215520	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea aegyptiaca	L.
6216410	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea horrida	
6217079	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea pseudoleucolepis	Kleopow
6216916	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea pallescens	Delile
6216843	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea niederi	Heldr.
6217293	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Centaurea	Centaurea scoparia	Sieber
6232736	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Xanthium	Xanthium strumarium	L.
6247592	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Montanoa	Montanoa karwinskii	DC.
6247555	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Montanoa	Montanoa laskowskii	McVaugh
5126885	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Montanoa	Montanoa bipinnatifida	Kunth
482432	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Cyanus	Cyanus triumfettii	
487573	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Fitchia	Fitchia speciosa	Cheeseman
467552	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Echinops	Echinops sphaerocephalus	
6242214	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Echinops	Echinops spinosissimus	Turra
17006941	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Echinops	Echinops galalensis	Schweinf.
17006929	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Echinops	Echinops hussonii	Boiss.
503405	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Townsendia	Townsendia aprica	S. L. Welsh; Reveal
476246	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Eurybia	Eurybia jonesiae	Lamboy
476234	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Eurybia	Eurybia sibirica	L.
850413	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia tridentata	Nutt.
850414	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia suksdorfii	Piper
850380	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia pontica	L.
596477	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia norvegica	Fr.
577601	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia cana	Pursh
577604	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia dracunculus	L.
489990	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia nova	A. Nelson
482139	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia maritima	L.
469719	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia californica	Less.
395533	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia papposa	S. F. Blake; Cronquist
1276948	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia spiciformis	Osterh.
2895845	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Asteraceae | Artemisia	Artemisia macrocephala	Jacquem.
5129725	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Calyceraceae | Nastanthus	Nastanthus falklandicus	D. M. Moore
49100	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Goodeniaceae	Scaevola	
485065	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Goodeniaceae | Scaevola	Scaevola taccada	Gaertn.
4574779	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Goodeniaceae	Dampiera	
4215	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales	Campanulaceae	
5136533	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Dielsantha	Dielsantha galeopsoides	Engl.; Diels
577675	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Brighamia	Brighamia insignis	A. Gray
577676	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Brighamia	Brighamia rockii	H. St. John
5137713	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Phyteuma	Phyteuma orbiculare	
5891879	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Berenice	Berenice arguta	Tul.
577775	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Lobelia	Lobelia cardinalis	
577781	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Lobelia	Lobelia boykinii	Torr.; Gray
2895788	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Lobelia	Lobelia zeylanica	L.
5139062	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Lobelia	Lobelia scaevolifolia	Roxb.
5135024	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Wahlenbergia	Wahlenbergia insulae-howei	Lothian
5135194	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Wahlenbergia	Wahlenbergia roxburghii	A. DC.
11259288	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Wahlenbergia	Wahlenbergia gracilis	G. Forst.
595026	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula scheuchzeri	Vill.
591924	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula glomerata	
577761	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula medium	
5133818	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula spicata	
5133651	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula rapunculus	
5133709	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula sabatia	De Not.
5132810	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Campanulaceae | Campanula	Campanula barbata	
5690904	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Menyanthaceae | Nymphoides	Nymphoides brevipedicellata	Vatke
5690921	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Menyanthaceae | Nymphoides	Nymphoides forbesiana	Griseb.
5140583	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Stylidiaceae | Forstera	Forstera bellidifolia	Hook.
5598208	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Asterales | Argophyllaceae | Corokia	Corokia carpodetoides	F. Muell.
2906153	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Cornus	Cornus macrophylla	Wall.
585632	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Cornus	Cornus canadensis	L.
582709	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Cornus	Cornus nuttallii	Audubon
582740	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Cornus	Cornus foemina	Mill.
488281	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Cornus	Cornus sanguinea	
488283	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Cornus	Cornus sericea	
2885281	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae	Alangium	
2890146	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Cornaceae | Alangium	Alangium kurzii	Craib
581867	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Nyssaceae | Nyssa	Nyssa aquatica	
585634	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Nyssaceae | Nyssa	Nyssa sylvatica	
2891057	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Nyssaceae	Mastixia	
5230421	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Nyssaceae | Mastixia	Mastixia trichotoma	Blume
5230377	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Nyssaceae | Mastixia	Mastixia eugenioides	K. M. Matthew
5230376	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Nyssaceae | Mastixia	Mastixia cuspidata	Blume
486274	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Hydrangeaceae | Philadelphus	Philadelphus lewisii	Pursh
583317	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Hydrangeaceae | Carpenteria	Carpenteria californica	Torr.
5230274	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Cornales | Curtisiaceae | Curtisia	Curtisia dentata	Burm. f.
596489	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Arctous	Arctous rubra	Rehder; E. H. Wilson
595776	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Ceratiola	Ceratiola ericoides	Michx.
583604	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Oxydendrum	Oxydendrum arboreum	
2891201	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Gaultheria	Gaultheria nummularioides	D. Don
582116	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Gaultheria	Gaultheria shallon	Pursh
582128	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Arbutus	Arbutus menziesii	Pursh
2891081	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Chimaphila	Chimaphila japonica	Miq.
486650	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Orthilia	Orthilia secunda	
586630	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Empetrum	Empetrum nigrum	
595780	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Gaylussacia	Gaylussacia dumosa	Andrews
586664	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Gaylussacia	Gaylussacia frondosa	L.
582118	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Gaylussacia	Gaylussacia baccata	Wangenh.
583686	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Arctostaphylos	Arctostaphylos silvicola	Jeps.; Wiesl.
587521	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Arctostaphylos	Arctostaphylos nevadensis	A. Gray
37278	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae	Andromeda	
583717	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Andromeda	Andromeda polifolia	
5249875	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Dracophyllum	Dracophyllum secundum	R. Br.
5249822	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Dracophyllum	Dracophyllum fitzgeraldii	C. Moore; F. Muell.
5249832	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Dracophyllum	Dracophyllum longifolium	
583104	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Eubotrys	Eubotrys racemosa	Nutt.
5250177	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae	Leucopogon	
583636	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium ovatum	
583635	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium ovalifolium	Sm.
583634	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium myrtilloides	Michx.
583631	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium myrsinites	Lam.
583641	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium parvifolium	Sm.
583654	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium uliginosum	
583659	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium arboreum	Marshall
484405	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium corymbosum	L.
484410	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium vitis-idaea	
47149712	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium angustifolium	Aiton
47149636	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Vaccinium	Vaccinium membranaceum	Douglas
586656	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron lapponicum	
586659	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron macrophyllum	D. Don
586660	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron maximum	
586663	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron occidentale	
2874163	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron saxatile	B. Y. Ding; Y. Y. Fang
2891340	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron molle	G. Don
6944648	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron luteum	
47149522	Life | Cellular | Eukaryota | Archaeplastida | Chloroplastida | Spermatophytes | Angiosperms | Eudicots | Core | Superasterids | Asterids | Ericales | Ericaceae | Rhododendron	Rhododendron columbianum	Piper
